,drugbank_id,drugbank_tid,CID,mol_id,action
3987,DB09205,BE0004888,4260,178194,antagonist
3988,DB09211,BE0000064,6438378,410209,agonist
3989,DB09211,BE0000368,6438378,632650,agonist
3990,DB09212,BE0000262,3965,291988,antagonist
3991,DB09212,BE0000017,3965,387018,antagonist
3992,DB09213,BE0000262,39912,291988,inhibitor
3993,DB09213,BE0000017,39912,387018,inhibitor
3994,DB09213,BE0000246,39912,179367,modulator
3995,DB09213,BE0001151,39912,736251,modulator
3996,DB09213,BE0001088,39912,339834,modulator
3997,DB09213,BE0003591,39912,46854681,binder
3998,DB09213,BE0000215,39912,1711117,activator
3999,DB09213,BE0001195,39912,180332,inhibitor
4000,DB09214,BE0000017,667550,387018,antagonist
4001,DB09214,BE0000262,667550,291988,antagonist
4002,DB09216,BE0000017,610479,387018,antagonist
4003,DB09216,BE0000262,610479,291988,antagonist
4004,DB09220,BE0000469,47528,3127176,activator
4013,DB09223,BE0000756,125564,181432,antagonist
4014,DB09223,BE0000581,125564,927342,antagonist
4015,DB09223,BE0000451,125564,36431,antagonist
4016,DB09224,BE0000756,15387,181432,antagonist
4017,DB09229,BE0002359,2225,179764,antagonist
4018,DB09229,BE0002357,2225,3183953,antagonist
4019,DB09229,BE0002355,2225,1698403,antagonist
4020,DB09229,BE0004888,2225,433201,agonist
4021,DB09229,BE0004888,2225,177807,agonist
4022,DB09229,BE0004888,2225,178196,agonist
4023,DB09229,BE0004888,2225,178198,agonist
4024,DB09229,BE0004888,2225,178194,agonist
4025,DB09230,BE0000303,65948,179806,agonist
4026,DB09231,BE0008715,656668,179764,antagonist
4027,DB09231,BE0008715,656668,3183953,antagonist
4028,DB09231,BE0008715,656668,1698403,antagonist
4029,DB09231,BE0008715,656668,179806,antagonist
4030,DB09231,BE0008715,656668,300417,antagonist
4031,DB09231,BE0008715,656668,435135,antagonist
4032,DB09231,BE0008715,656668,2058727,antagonist
4033,DB09231,BE0002226,656668,179758,antagonist
4034,DB09231,BE0008716,656668,6625659,antagonist
4035,DB09231,BE0008716,656668,14670397,antagonist
4036,DB09231,BE0008716,656668,5565888,antagonist
4037,DB09232,BE0002226,5282138,179758,antagonist
4038,DB09232,BE0008715,5282138,179764,antagonist
4039,DB09232,BE0008715,5282138,3183953,antagonist
4040,DB09232,BE0008715,5282138,1698403,antagonist
4041,DB09232,BE0008715,5282138,179806,antagonist
4042,DB09232,BE0008715,5282138,300417,antagonist
4043,DB09232,BE0008715,5282138,435135,antagonist
4044,DB09232,BE0008715,5282138,2058727,antagonist
4045,DB09235,BE0000012,119171,5565888,antagonist
4046,DB09236,BE0008715,5311217,179764,antagonist
4047,DB09236,BE0008715,5311217,3183953,antagonist
4048,DB09236,BE0008715,5311217,1698403,antagonist
4049,DB09236,BE0008715,5311217,179806,antagonist
4050,DB09236,BE0008715,5311217,300417,antagonist
4051,DB09236,BE0008715,5311217,435135,antagonist
4052,DB09236,BE0008715,5311217,2058727,antagonist
4055,DB09238,BE0008715,4008,179764,blocker
4056,DB09238,BE0008715,4008,3183953,blocker
4057,DB09238,BE0008715,4008,1698403,blocker
4058,DB09238,BE0008715,4008,179806,blocker
4059,DB09238,BE0008715,4008,300417,blocker
4060,DB09238,BE0008715,4008,435135,blocker
4061,DB09238,BE0008715,4008,2058727,blocker
4062,DB09238,BE0008716,4008,6625659,blocker
4063,DB09238,BE0008716,4008,14670397,blocker
4064,DB09238,BE0008716,4008,5565888,blocker
4065,DB09241,BE0003578,6099,31671,antagonist
4066,DB09241,BE0000067,6099,642526,antagonist
4067,DB09242,BE0000289,4810,178196,agonist
4068,DB09242,BE0003580,4810,3462807,agonist
4069,DB09244,BE0002198,68802,187353,antagonist
4070,DB09244,BE0000291,68802,189928,antagonist
4071,DB09244,BE0000289,68802,178196,antagonist
4072,DB09245,BE0002198,34521,187353,antagonist
4073,DB09256,BE0000324,5386,37479,inhibitor
4074,DB09257,BE0000960,54679224,558305,inhibitor
4075,DB09262,BE0000092,6433090,34451,antagonist
4076,DB09262,BE0000560,6433090,177990,antagonist
4077,DB09262,BE0000045,6433090,32324,antagonist
4079,DB09272,BE0000770,11250029,452073,agonist
4080,DB09272,BE0000420,11250029,27545517,antagonist
4081,DB09272,BE0000632,11250029,532060,agonist
4082,DB09273,BE0003393,50942,26454702,inhibitor
4083,DB09273,BE0000924,50942,177892,antagonist
4084,DB09273,BE0000694,50942,29371,agonist
4086,DB09280,BE0001195,16678941,180332,modulator
4087,DB09282,BE0003578,5353788,31671,agonist
4088,DB09283,BE0004922,5531,1151109,inhibitor
4089,DB09283,BE0004922,5531,4958858,inhibitor
4090,DB09283,BE0004922,5531,347120,inhibitor
4091,DB09283,BE0004922,5531,347122,inhibitor
4092,DB09283,BE0004922,5531,727223,inhibitor
4093,DB09283,BE0004922,5531,347130,inhibitor
4094,DB09283,BE0004922,5531,8439497,inhibitor
4095,DB09283,BE0004922,5531,2108052,inhibitor
4096,DB09283,BE0004922,5531,38201493,inhibitor
4097,DB09283,BE0004922,5531,1145302,inhibitor
4098,DB09283,BE0004922,5531,3420185,inhibitor
4099,DB09283,BE0004922,5531,10716052,inhibitor
4100,DB09283,BE0004922,5531,5566609,inhibitor
4101,DB09283,BE0004922,5531,16417190,inhibitor
4102,DB09283,BE0004922,5531,32261241,inhibitor
4103,DB09285,BE0000248,72106,187193,antagonist
4104,DB09286,BE0000756,4830,181432,antagonist
4105,DB09286,BE0000451,4830,36431,agonist
4106,DB09286,BE0004863,4830,433201,antagonist
4107,DB09286,BE0004863,4830,177807,antagonist
4108,DB09286,BE0000389,4830,291946,antagonist
4109,DB09286,BE0000020,4830,30397,antagonist
4110,DB09286,BE0000289,4830,178196,antagonist
4111,DB09288,BE0000017,68865,387018,antagonist
4112,DB09288,BE0000262,68865,291988,antagonist
4113,DB09288,BE0001023,68865,8977866,antagonist
4114,DB09288,BE0000061,68865,29915,antagonist
4115,DB09289,BE0000640,68870,183281,modulator
4116,DB09289,BE0000770,68870,452073,agonist
4117,DB09289,BE0000291,68870,189928,inhibitor
4118,DB09289,BE0000581,68870,927342,agonist
4119,DB09290,BE0000311,108000,681914,antagonist
4120,DB09292,BE0000266,9811834,34758,antagonist
4121,DB09292,BE0000266,9811834,34758,inhibitor
4122,DB09295,BE0000017,48229,387018,antagonist
4123,DB09295,BE0000262,48229,291988,antagonist
4124,DB09299,BE0004136,9574768,896047,inhibitor
4125,DB09304,BE0004864,5205,178196,antagonist
4126,DB09304,BE0004864,5205,178198,antagonist
4127,DB09304,BE0004864,5205,178194,antagonist
4128,DB09304,BE0004862,5205,189928,antagonist
4129,DB09304,BE0004862,5205,219679,antagonist
4130,DB09304,BE0004862,5205,177772,antagonist
4131,DB09304,BE0004862,5205,177774,antagonist
4132,DB09304,BE0004862,5205,307420,antagonist
4133,DB09304,BE0004862,5205,36431,antagonist
4134,DB09304,BE0004862,5205,475198,antagonist
4135,DB09304,BE0004862,5205,338028,antagonist
4136,DB09304,BE0004862,5205,681914,antagonist
4137,DB09304,BE0004862,5205,2661757,antagonist
4138,DB09304,BE0004862,5205,1162924,antagonist
4139,DB09304,BE0004862,5205,1857143,antagonist
4140,DB09324,BE0000302,130313,581568,inhibitor
4143,DB09330,BE0000767,71496458,757924,inhibitor
4151,DB09338,BE0003546,443130,28738,antagonist
4152,DB09338,BE0000669,443130,561722,antagonist
4153,DB09343,BE0002193,6323266,189701,inhibitor
4154,DB09351,BE0000172,60657,178200,antagonist
4165,DB09460,BE0000267,10340,29600,inhibitor
4166,DB09460,BE0000322,10340,179780,inhibitor
4167,DB09460,BE0000535,10340,179791,inhibitor
4168,DB09462,BE0001007,753,190230,agonist
4169,DB09477,BE0000221,5462501,178286,inhibitor
4177,DB09488,BE0000442,5284514,510296,antagonist
4181,DB09526,BE0000252,785,340037,inhibitor
4182,DB09555,BE0000442,5281070,510296,antagonist
4183,DB11071,BE0000017,8361,387018,antagonist
4184,DB11071,BE0000262,8361,291988,antagonist
4185,DB11079,BE0000017,25213,387018,inhibitor
4186,DB11079,BE0000262,25213,291988,inhibitor
4188,DB11090,BE0000090,24434,487738,agonist
4197,DB11155,BE0004347,7547,49240383,antagonist
4198,DB11157,BE0003789,2202,4426597,agonist
4199,DB11186,BE0000156,2562,1783387,agonist
4200,DB11186,BE0000090,2562,487738,inhibitor
4201,DB11186,BE0000632,2562,532060,agonist
4202,DB11186,BE0000770,2562,452073,antagonist
4203,DB11217,BE0000252,440936,340037,inhibitor
4206,DB11235,BE0000442,5457,510296,antagonist
4207,DB11235,BE0000092,5457,34451,antagonist
4208,DB11235,BE0000560,5457,177990,antagonist
4209,DB11235,BE0000045,5457,32324,antagonist
4210,DB11235,BE0000405,5457,61970253,antagonist
4211,DB11235,BE0000247,5457,177988,antagonist
4212,DB11254,BE0000971,3610,339806,inhibitor
4213,DB11254,BE0001035,3610,339521,inhibitor
4214,DB11254,BE0000252,3610,340037,inhibitor
4215,DB11323,BE0000017,6880,387018,antagonist
4216,DB11323,BE0000262,6880,291988,antagonist
4225,DB11363,BE0000359,49806720,2454168,inhibitor
4226,DB11560,BE0000879,53465279,7707622,inhibitor
4227,DB11577,BE0004888,5282430,433201,agonist
4228,DB11577,BE0004888,5282430,177807,agonist
4229,DB11577,BE0004888,5282430,178196,agonist
4230,DB11577,BE0004888,5282430,178198,agonist
4231,DB11577,BE0004888,5282430,178194,agonist
4232,DB11581,BE0000246,49846579,179367,inhibitor
4233,DB11582,BE0004797,9915886,31631,antagonist
4234,DB11582,BE0004797,9915886,386422,antagonist
4235,DB11582,BE0004797,9915886,386424,antagonist
4236,DB11582,BE0004797,9915886,905393,antagonist
4237,DB11582,BE0004797,9915886,182916,antagonist
4238,DB11582,BE0004797,9915886,1470364,antagonist
4239,DB11582,BE0004797,9915886,31635,antagonist
4240,DB11582,BE0004797,9915886,455946,antagonist
4241,DB11582,BE0004797,9915886,182925,antagonist
4242,DB11582,BE0004797,9915886,2388693,antagonist
4243,DB11582,BE0004797,9915886,1857126,antagonist
4244,DB11582,BE0004797,9915886,193783776,antagonist
4245,DB11582,BE0004797,9915886,31637,antagonist
4246,DB11582,BE0004797,9915886,1754749,antagonist
4247,DB11582,BE0004797,9915886,2197001,antagonist
4248,DB11582,BE0004797,9915886,7861736,antagonist
4249,DB11582,BE0000433,9915886,31851,antagonist
4250,DB11590,BE0000734,16684434,1923221,antagonist
4251,DB11590,BE0000030,16684434,5668545,antagonist
4252,DB11590,BE0000229,16684434,1575004,antagonist
4253,DB11591,BE0000442,185460,510296,antagonist
4254,DB11611,BE0000516,11965427,31422,antagonist
4255,DB11614,BE0000442,133017,510296,antagonist
4256,DB11619,BE0000685,27812,296673,antagonist
4257,DB11619,BE0000557,27812,35652,antagonist
4258,DB11619,BE0000557,27812,35652,agonist
4259,DB11619,BE0000794,27812,31680,antagonist
4260,DB11619,BE0000132,27812,178628,antagonist
4261,DB11619,BE0000203,27812,183422,antagonist
4262,DB11619,BE0000123,27812,31234,antagonist
4263,DB11619,BE0000123,27812,31234,agonist
4264,DB11644,BE0000337,11001318,189582,other
4266,DB11672,BE0003639,969516,4140698,inhibitor
4270,DB11699,BE0000311,656665,681914,antagonist
4271,DB11703,BE0001284,71226662,312467,inhibitor
4272,DB11712,BE0001195,46199646,180332,activator
4273,DB11718,BE0000634,50922675,41387220,inhibitor
4274,DB11718,BE0001027,50922675,35632,inhibitor
4275,DB11730,BE0002216,44631912,456427,antagonist
4276,DB11730,BE0002216,44631912,456427,inhibitor
4277,DB11730,BE0002212,44631912,36623,antagonist
4278,DB11730,BE0002212,44631912,36623,inhibitor
4279,DB11737,BE0000767,22024915,757924,antagonist
4280,DB11793,BE0001717,24958200,1017423,antagonist
4281,DB11793,BE0003798,24958200,6688130,antagonist
4283,DB11817,BE0000871,44205240,988305,inhibitor
4284,DB11828,BE0000767,9915743,757924,inhibitor
4285,DB11842,BE0000062,172198,179122,agonist
4286,DB11901,BE0000132,24872560,178628,antagonist
4287,DB11901,BE0004797,24872560,31631,antagonist
4288,DB11901,BE0004797,24872560,386422,antagonist
4289,DB11901,BE0004797,24872560,386424,antagonist
4290,DB11901,BE0004797,24872560,905393,antagonist
4291,DB11901,BE0004797,24872560,182916,antagonist
4292,DB11901,BE0004797,24872560,1470364,antagonist
4293,DB11901,BE0004797,24872560,31635,antagonist
4294,DB11901,BE0004797,24872560,455946,antagonist
4295,DB11901,BE0004797,24872560,182925,antagonist
4296,DB11901,BE0004797,24872560,2388693,antagonist
4297,DB11901,BE0004797,24872560,1857126,antagonist
4298,DB11901,BE0004797,24872560,193783776,antagonist
4299,DB11901,BE0004797,24872560,31637,antagonist
4300,DB11901,BE0004797,24872560,1754749,antagonist
4301,DB11901,BE0004797,24872560,2197001,antagonist
4302,DB11901,BE0004797,24872560,7861736,antagonist
4304,DB11994,BE0003781,26248,726513,inhibitor
4305,DB11994,BE0001598,26248,641962,inhibitor
4306,DB11994,BE0000248,26248,187193,inhibitor
4307,DB11994,BE0004866,26248,12642642,inhibitor
4308,DB11994,BE0004866,26248,181346,inhibitor
4309,DB11994,BE0004866,26248,220149,inhibitor
4310,DB11994,BE0003533,26248,181360,inhibitor
4311,DB11994,BE0002363,26248,181350,inhibitor
4314,DB12001,BE0002216,46220502,456427,inhibitor
4315,DB12001,BE0002212,46220502,36623,inhibitor
4318,DB12010,BE0001316,11671467,496900,inhibitor
4319,DB12010,BE0000354,11671467,349449,antagonist
4320,DB12010,BE0002194,11671467,2149156,inhibitor
4321,DB12010,BE0001204,11671467,1845345,inhibitor
4322,DB12010,BE0003541,11671467,184473,inhibitor
4323,DB12010,BE0000182,11671467,3420185,inhibitor
4324,DB12010,BE0000248,11671467,187193,inhibitor
4325,DB12010,BE0001646,11671467,248406,inhibitor
4326,DB12010,BE0002135,11671467,29715,inhibitor
4327,DB12010,BE0000014,11671467,28237,inhibitor
4328,DB12010,BE0004146,11671467,37504,inhibitor
4329,DB12010,BE0000915,11671467,307196,inhibitor
4330,DB12010,BE0004109,11671467,13702675,inhibitor
4331,DB12010,BE0003761,11671467,35479,inhibitor
4332,DB12010,BE0003782,11671467,431035,inhibitor
4333,DB12010,BE0001861,11671467,339570,inhibitor
4334,DB12010,BE0000772,11671467,8850245,inhibitor
4335,DB12010,BE0003791,11671467,340011,inhibitor
4336,DB12010,BE0000840,11671467,181268,inhibitor
4337,DB12010,BE0000435,11671467,178993,inhibitor
4338,DB12010,BE0000264,11671467,338219,inhibitor
4339,DB12010,BE0000665,11671467,402189,inhibitor
4340,DB12010,BE0000359,11671467,2454168,inhibitor
4341,DB12010,BE0000991,11671467,2641948,inhibitor
4342,DB12010,BE0000634,11671467,41387220,inhibitor
4343,DB12010,BE0001284,11671467,312467,inhibitor
4344,DB12010,BE0004324,11671467,23491810,inhibitor
4345,DB12010,BE0004147,11671467,16755792,inhibitor
4346,DB12010,BE0004076,11671467,4836793,inhibitor
4347,DB12010,BE0003792,11671467,5326757,inhibitor
4348,DB12010,BE0004384,11671467,21707842,inhibitor
4349,DB12010,BE0001082,11671467,29839,inhibitor
4350,DB12010,BE0002216,11671467,456427,inhibitor
4351,DB12010,BE0001824,11671467,632964,inhibitor
4352,DB12010,BE0004043,11671467,632970,inhibitor
4353,DB12010,BE0000853,11671467,553224,inhibitor
4354,DB12010,BE0001356,11671467,30315,inhibitor
4355,DB12010,BE0001209,11671467,598147,inhibitor
4356,DB12010,BE0003984,11671467,177838,inhibitor
4357,DB12010,BE0001776,11671467,2094873,inhibitor
4358,DB12010,BE0003788,11671467,2911156,inhibitor
4359,DB12010,BE0001124,11671467,306475,inhibitor
4360,DB12010,BE0004012,11671467,1381156,inhibitor
4361,DB12010,BE0000767,11671467,757924,inhibitor
4362,DB12010,BE0000841,11671467,181944,inhibitor
4363,DB12010,BE0004140,11671467,551608,inhibitor
4364,DB12010,BE0000511,11671467,553282,inhibitor
4365,DB12010,BE0003839,11671467,3300094,inhibitor
4366,DB12010,BE0002131,11671467,31368,inhibitor
4367,DB12010,BE0000748,11671467,31374,inhibitor
4368,DB12010,BE0002133,11671467,182569,inhibitor
4369,DB12010,BE0000029,11671467,31432,inhibitor
4370,DB12010,BE0000147,11671467,409573,inhibitor
4371,DB12010,BE0000023,11671467,297050,inhibitor
4372,DB12010,BE0000839,11671467,338228,inhibitor
4373,DB12010,BE0001065,11671467,529237,inhibitor
4374,DB12010,BE0001424,11671467,306832,inhibitor
4375,DB12010,BE0001154,11671467,2599558,inhibitor
4376,DB12010,BE0000033,11671467,307070,inhibitor
4377,DB12010,BE0004344,11671467,20219010,inhibitor
4378,DB12010,BE0001341,11671467,399658,inhibitor
4379,DB12010,BE0000369,11671467,2655412,inhibitor
4380,DB12010,BE0000453,11671467,34085,inhibitor
4381,DB12010,BE0000842,11671467,36808,inhibitor
4382,DB12010,BE0004315,11671467,307144,inhibitor
4383,DB12010,BE0004386,11671467,33591094,inhibitor
4384,DB12010,BE0001097,11671467,468151,inhibitor
4385,DB12010,BE0001019,11671467,603917,inhibitor
4386,DB12010,BE0003772,11671467,598183,inhibitor
4387,DB12010,BE0004271,11671467,505665,inhibitor
4388,DB12010,BE0003796,11671467,479171,inhibitor
4389,DB12010,BE0001039,11671467,339918,inhibitor
4390,DB12010,BE0003605,11671467,530791,inhibitor
4391,DB12010,BE0004077,11671467,36619,inhibitor
4392,DB12010,BE0000852,11671467,189734,inhibitor
4393,DB12010,BE0000205,11671467,189732,inhibitor
4394,DB12010,BE0001193,11671467,2407613,inhibitor
4395,DB12010,BE0000437,11671467,15823642,inhibitor
4396,DB12010,BE0001315,11671467,1507822,inhibitor
4397,DB12010,BE0001277,11671467,387022,inhibitor
4398,DB12010,BE0003745,11671467,393017,inhibitor
4399,DB12010,BE0000677,11671467,4115829,inhibitor
4400,DB12010,BE0004907,11671467,4115829,inhibitor
4401,DB12010,BE0004907,11671467,2916800,inhibitor
4402,DB12010,BE0004907,11671467,2916802,inhibitor
4403,DB12010,BE0003889,11671467,432274,inhibitor
4404,DB12010,BE0001385,11671467,558099,inhibitor
4405,DB12010,BE0000871,11671467,988305,inhibitor
4406,DB12010,BE0000036,11671467,35842,inhibitor
4407,DB12010,BE0004191,11671467,4520225,inhibitor
4408,DB12010,BE0004274,11671467,292457,inhibitor
4409,DB12010,BE0004041,11671467,1944185,inhibitor
4410,DB12010,BE0000838,11671467,10635153,inhibitor
4411,DB12010,BE0004328,11671467,3834356,inhibitor
4412,DB12095,BE0000080,25025298,27497159,antagonist
4413,DB12095,BE0000121,25025298,37955,antagonist
4414,DB12107,BE0001430,56649692,42261,inhibitor
4415,DB12107,BE0004185,56649692,151861,inhibitor
4416,DB12107,BE0003894,56649692,208959,inhibitor
4417,DB12107,BE0004139,56649692,15705879,inhibitor
4419,DB12267,BE0000359,68165256,2454168,inhibitor
4420,DB12267,BE0000767,68165256,757924,inhibitor
4421,DB12267,BE0000014,68165256,28237,inhibitor
4422,DB12267,BE0000858,68165256,804990,inhibitor
4423,DB12267,BE0000147,68165256,409573,inhibitor
4424,DB12267,BE0000033,68165256,307070,binder
4425,DB12267,BE0000915,68165256,307196,inhibitor
4426,DB12267,BE0000511,68165256,553282,inhibitor
4427,DB12278,BE0000092,4942,34451,antagonist
4428,DB12278,BE0000560,4942,177990,antagonist
4429,DB12278,BE0000045,4942,32324,antagonist
4430,DB12278,BE0000405,4942,61970253,antagonist
4431,DB12278,BE0000501,4942,433201,antagonist
4432,DB12328,BE0003721,5944,533324,agonist
4433,DB12332,BE0001717,9931954,1017423,antagonist
4434,DB12332,BE0003798,9931954,6688130,antagonist
4435,DB12332,BE0004049,9931954,29788060,antagonist
4436,DB12364,BE0000216,10275777,182841,inhibitor
4437,DB12598,BE0000048,4413,339641,inhibitor
4438,DB12598,BE0000216,4413,182841,inhibitor
4439,DB12598,BE0001739,4413,521216,inhibitor
4440,DB12598,BE0001091,4413,186653,inhibitor
4441,DB12598,BE0001085,4413,758074,inhibitor
4443,DB12783,BE0002151,2327,181521,inhibitor
4444,DB12865,BE0000509,71511839,599820,agonist
4450,DB13025,BE0000756,5467,181432,blocker
4451,DB13025,BE0000581,5467,927342,blocker
4452,DB13025,BE0004862,5467,189928,antagonist
4453,DB13025,BE0004862,5467,219679,antagonist
4454,DB13025,BE0004862,5467,177772,antagonist
4455,DB13025,BE0004862,5467,177774,antagonist
4456,DB13025,BE0004862,5467,307420,antagonist
4457,DB13025,BE0004862,5467,36431,antagonist
4458,DB13025,BE0004862,5467,475198,antagonist
4459,DB13025,BE0004862,5467,338028,antagonist
4460,DB13025,BE0004862,5467,681914,antagonist
4461,DB13025,BE0004862,5467,2661757,antagonist
4462,DB13025,BE0004862,5467,1162924,antagonist
4463,DB13025,BE0004862,5467,1857143,antagonist
4464,DB13025,BE0004863,5467,433201,antagonist
4465,DB13025,BE0004863,5467,177807,antagonist
4466,DB13025,BE0004864,5467,178196,antagonist
4467,DB13025,BE0004864,5467,178198,antagonist
4468,DB13025,BE0004864,5467,178194,antagonist
4469,DB13139,BE0000694,123600,29371,agonist
4483,DB13155,BE0000132,5281417,178628,agonist
